0,1,2,3,4,5,6,7,8,9
0.41589297107152334,0.32058392343470465,0.5028107774820952,0.2280969444066916,0.18604037654037187,0.13390549600397117,0.7650341207273582,0.06940967487151073,0.16504631980749473,0.7527312681459908
0.29701900960379757,0.3776556202596365,0.8088298401351346,0.8504027859058366,0.21296970145624095,0.5530296575511632,0.8514000939894587,0.17971380748582222,0.43508220386722085,0.5723266545873009
0.5088648561356647,0.04866272286751838,0.85760345912917,0.4381475831749463,0.8626449215985011,0.3787982675994178,0.49065646098573334,0.10217530897362015,0.5069940973537648,0.514431492921591
0.05736141154685759,0.7496590811647366,0.4274224402190454,0.414631313945083,0.9170977767009182,0.04624825257487797,0.8919114830480621,0.7624837547996446,0.10980631272271135,0.9090070693914541
0.20971895667959972,0.2918254473880221,0.1995861078133091,0.631563601890049,0.5135667337998097,0.3223263061682746,0.17140520782879132,0.26259384948023023,0.08469400667108973,0.32562029229562395
0.2483539061442328,0.011026693774581653,0.8806418298318237,0.6742370261480022,0.2905925485305172,0.9740206806473555,0.6043528771069846,0.8034953529147217,0.49489305581724474,0.8295817920463657
0.9654715109088535,0.9962379187003493,0.06937140619135906,0.2952389913311029,0.8411235254048272,0.6734880157265865,0.712171616549117,0.6280560256605245,0.6751185671455096,0.8896515591581644
0.9884967242596251,0.07996464292622096,0.3054287418239161,0.24156968715727223,0.8258719748196287,0.9896443468565513,0.6203601366329191,0.9885965313926602,0.14612251961390965,0.9430256786405947
0.8205601661617706,0.15711139735673896,0.9166007133022894,0.4930354441335403,0.2387482796448328,0.600421579899852,0.1593109311491312,0.06185144178446711,0.7315457474412961,0.45707670949687274
0.14729231621470285,0.029230799054677514,0.8642505467659685,0.5921937533539359,0.2078055816975214,0.266600040468154,0.0273786968211982,0.8255604943991861,0.13815996216151127,0.26858756439255016
0.7848160233682241,0.04239869290386111,0.5681233867426109,0.6073963172815896,0.5339010568818517,0.6120869796373529,0.15193682803157194,0.23279885851851134,0.9844911992274441,0.7885306487727276
0.6067178332867245,0.6275097221039511,0.08558389188300208,0.20123265153811154,0.22080551679115223,0.23215604491465558,0.9852155751891591,0.8978101479417675,0.25360781626695283,0.07625551982312884
0.5504286238157083,0.5454233615002952,0.9483690598444351,0.3727851644222925,0.48936484687412185,0.2546883807695687,0.965493305527534,0.8158717971849081,0.751857642131311,0.8103748348926038
0.6433967652480553,0.6603710000175501,0.45947323203093837,0.3380979810661886,0.8688716296580546,0.1743146549192205,0.7465547128621584,0.36862116843196413,0.3023106074794448,0.6782844727286776
0.942848971250216,0.5293667584529889,0.61884432116303,0.7929297104745522,0.44272182626694756,0.17080159174367315,0.26711135338070835,0.5724646922219249,0.30342234737877327,0.25861431867797124
0.1966505699864658,0.795426051234759,0.31790906107755446,0.7885206860210064,0.5905602041043041,0.1608530616756172,0.1934409475697072,0.39260929163875047,0.20155515034795446,0.120280548408353
0.5167046287264584,0.03816441527516845,0.8308724915182875,0.028653017389492885,0.8593181150044359,0.09796835567451856,0.06211341830959438,0.5109912607717235,0.6761803320528481,0.7516629759536958
0.3540684836768737,0.16226257912589848,0.19605361719999825,0.48930677472650097,0.911638364016589,0.4739649361657071,0.6829188669014354,0.12341203081800745,0.801841515878009,0.10237854430063198
0.8446367030732512,0.4065754627746745,0.5374834321660311,0.2530001266730567,0.6417087266007117,0.04811886993330783,0.38097171915607586,0.571127551217433,0.5434768308726351,0.2832901269120155
